user_id,cust_name,product_id,gender,age_group,age,marital_status,state,zone,occupation,product_category,orders,amount,total_sales
1002299,Toby,P00173042,M,18-25,24,Single,Uttar Pradesh,Central,Construction,Clothing & Apparel,4,8789,35156
1001974,Epp,P00248742,F,36-45,39,Married,Uttarakhand,Central,Textile,Clothing & Apparel,3,8789,26367
1004967,Pippenger,P00003942,F,18-25,25,Married,Kerala,Southern,Banking,Clothing & Apparel,1,8788,8788
1507248,Frazer,P00201342,F,26-35,46.5,Single,Karnataka,Southern,Media,Footwear & Shoes,4,13180,52720
1000368,Olsen,P00293342,M,26-35,35,Married,Uttar Pradesh,Central,Textile,Clothing & Apparel,1,8787,8787
1005881,Tulika,P00303642,F,36-45,37,Married,Bihar,Eastern,Banking,Clothing & Apparel,3,8786,26358
1005490,Todd,P00044442,F,46-50,46,Single,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,2,8783,17566
1003620,Catini,P00034842,F,26-35,35,Single,Kerala,Southern,Aviation,Clothing & Apparel,3,8783,26349
1004448,Akshat,P00120842,F,26-35,26,Single,Maharashtra,Western,Healthcare,Clothing & Apparel,4,8783,35132
1005809,Carlos,P00118142,F,26-35,30,Single,Uttar Pradesh,Central,Retail,Clothing & Apparel,2,8782,17564
1004225,Nick,P00199142,M,26-35,26,Married,Karnataka,Southern,Banking,Clothing & Apparel,2,8781,17562
1004862,Tanja,P00155442,M,26-35,31,Married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,8781,17562
1503925,Ankita,P00307642,M,46-50,69,Single,Delhi,Central,Healthcare,Clothing & Apparel,3,13168,39504
1003958,Arsheen,P00016342,F,46-50,46,Single,Kerala,Southern,Construction,Clothing & Apparel,3,8779,26337
1005100,Spruell,P00090942,F,51-55,55,Single,Maharashtra,Western,IT Sector,Clothing & Apparel,2,8778,17556
1000839,Hilary,P00111842,M,26-35,34,Single,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,1,8776,8776
1003578,Garza,P00021842,M,51-55,51,Married,Maharashtra,Western,Automobile,Clothing & Apparel,1,8775,8775
1003192,Hooks,P00241542,F,18-25,25,Single,Jharkhand,Eastern,Automobile,Clothing & Apparel,3,8774,26322
1507023,Vishakha,P0096842,F,26-35,52.5,Married,Karnataka,Southern,IT Sector,Footwear & Shoes,3,13161,39483
1005124,Wiener,P00091342,F,36-45,45,Married,Uttarakhand,Central,Aviation,Clothing & Apparel,3,8774,26322
1001143,Melton,P00128942,F,51-55,51,Single,Bihar,Eastern,IT Sector,Clothing & Apparel,4,8773,35092
1001231,Rozendal,P00116742,F,26-35,30,Single,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,2,8773,17546
1001088,Phan,P00133742,M,0-17,14,Single,Delhi,Central,Hospitality,Clothing & Apparel,2,8771,17542
1005759,Tushina,P00255942,M,26-35,26,Single,Jharkhand,Eastern,IT Sector,Clothing & Apparel,1,8771,8771
1005759,Tushina,P00255942,M,26-35,26,Single,Telangana,Southern,IT Sector,Clothing & Apparel,1,8771,8771
1000524,Ober,P00350642,F,18-25,22,Single,Haryana,Northern,Healthcare,Clothing & Apparel,4,8770,35080
1000181,Jay,P00304442,F,18-25,22,Single,Delhi,Central,Chemical,Clothing & Apparel,4,8769,35076
1001323,Divyansha,P00302142,M,36-45,36,Single,Delhi,Central,Food Processing,Clothing & Apparel,3,8769,26307
1002180,Rahul,P00184042,F,26-35,33,Married,Jharkhand,Eastern,Automobile,Clothing & Apparel,2,8769,17538
1001437,Savi,P00265242,F,51-55,51,Single,Kerala,Southern,Retail,Clothing & Apparel,2,8769,17538
1000727,Joseph,P00041542,F,36-45,44,Single,Gujarat,Western,IT Sector,Clothing & Apparel,1,8768,8768
1004371,Conant,P00303842,M,18-25,23,Single,Maharashtra,Western,Aviation,Clothing & Apparel,1,8768,8768
1508577,Nat,P00150142,M,36-45,57,Single,Karnataka,Southern,Govt,Clothing & Apparel,4,13150,52600
1003331,Jaideep,P00219942,M,26-35,29,Married,Maharashtra,Western,Automobile,Tupperware,1,8767,8767
1002748,Farhat,P00266542,F,26-35,28,Married,Kerala,Southern,Aviation,Clothing & Apparel,1,8766,8766
1000033,Yaanvi,P00058042,F,46-50,48,Single,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,4,8765,35060
1005520,Farry,P00316642,F,46-50,47,Single,Madhya Pradesh,Central,Retail,Footwear & Shoes,1,8765,8765
1001465,Baptist,P00174942,F,51-55,54,Single,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,8764,26292
1002665,Champaklata,P00183642,F,36-45,45,Single,Jharkhand,Eastern,IT Sector,Clothing & Apparel,2,8763,17526
1000515,DeCherney,P00171742,F,26-35,35,Single,Maharashtra,Western,Banking,Clothing & Apparel,3,8763,26289
1003308,Cortes,P00044142,M,18-25,22,Single,Karnataka,Southern,Food Processing,Clothing & Apparel,4,8761,35044
1002793,Aniket,P00002342,F,36-45,45,Married,Gujarat,Western,IT Sector,Clothing & Apparel,1,8760,8760
1002939,Kaydos,P00044442,M,26-35,27,Single,Maharashtra,Western,Media,Clothing & Apparel,4,8760,35040
1005795,Conant,P00117942,F,26-35,34,Single,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,8759,35036
1004682,Vishakha,P00045842,F,26-35,28,Single,Madhya Pradesh,Central,Banking,Clothing & Apparel,4,8758,35032
1506649,Divsha,P0095542,M,26-35,51,Married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,6,13137,78822
1004018,Parna,P00119642,M,46-50,47,Single,Karnataka,Southern,Healthcare,Clothing & Apparel,3,8757,26271
1000326,Jonathan,P00091142,F,51-55,54,Single,Uttar Pradesh,Central,Aviation,Clothing & Apparel,4,8756,35024
1000387,Apoorv,P00070942,M,36-45,38,Single,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,2,8755,17510
1002544,Oshin,P00252642,F,46-50,50,Single,Maharashtra,Western,Healthcare,Clothing & Apparel,4,8755,35020
1003713,Neha,P00015642,M,26-35,32,Married,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,2,8754,17508
1003713,Neha,P00015642,M,26-35,32,Married,Madhya Pradesh,Central,Automobile,Clothing & Apparel,4,8754,35016
1003992,Ross,P00076042,F,26-35,32,Single,Delhi,Central,Media,Clothing & Apparel,3,8753,26259
1002021,Stugart,P00146742,F,26-35,29,Married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,3,8753,26259
1005512,Ashmeet,P00277442,M,26-35,28,Single,Bihar,Eastern,Healthcare,Clothing & Apparel,2,8752,17504
1003518,Greer,P00255842,M,18-25,19,Single,Uttar Pradesh,Central,Media,Clothing & Apparel,4,8752,35008
1000889,Parth,P00173442,F,46-50,48,Single,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,2,8747,17494
1003320,Sandra,P00069042,F,26-35,29,Married,Delhi,Central,Govt,Clothing & Apparel,4,8746,34984
1004489,Pete,P00360842,F,18-25,24,Married,Haryana,Northern,Hospitality,Clothing & Apparel,2,8745,17490
1000424,Sudevi,P00128142,F,26-35,26,Single,Haryana,Northern,Banking,Clothing & Apparel,2,8745,17490
1004064,Skach,P00224742,F,46-50,48,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,8744,8744
1005872,Hughsby,P00142942,F,26-35,27,Married,Bihar,Eastern,Healthcare,Clothing & Apparel,3,8743,26229
1002389,Aayush,P00282742,F,26-35,34,Married,Delhi,Central,IT Sector,Footwear & Shoes,4,8743,34972
1001425,Sudevi,P00058442,F,0-17,14,Single,Karnataka,Southern,Construction,Clothing & Apparel,1,8743,8743
1004647,Vernon,P00313442,F,36-45,38,Single,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,3,8743,26229
1000271,Anne,P00110942,F,18-25,18,Single,Maharashtra,Western,Healthcare,Clothing & Apparel,1,8743,8743
1002188,Seite,P00068942,M,18-25,18,Single,Andhra Pradesh,Southern,Govt,Clothing & Apparel,3,8742,26226
1004814,Murdock,P00222142,F,18-25,20,Single,Bihar,Eastern,Chemical,Clothing & Apparel,2,8742,17484
1003067,Gunjan,P00302742,M,26-35,35,Married,Maharashtra,Western,IT Sector,Clothing & Apparel,3,8741,26223
1003477,Deggeller,P00194442,M,51-55,55,Married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,1,8741,8741
1005156,Brooks,P00154442,F,18-25,20,Married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,3,8740,26220
1000183,Hemangi,P00084342,M,46-50,47,Married,Bihar,Eastern,IT Sector,Clothing & Apparel,2,8739,17478
1004977,Mary,P00233742,M,26-35,26,Married,Delhi,Central,Automobile,Clothing & Apparel,1,8739,8739
1508832,Apoorva,P00139942,F,26-35,43.5,Married,Delhi,Central,Healthcare,Clothing & Apparel,3,13108,39324
1003618,Keshav,P00214442,M,18-25,19,Single,Maharashtra,Western,Healthcare,Clothing & Apparel,1,8738,8738
1001083,Craven,P00127742,F,55+,79,Single,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,8738,34952
1001564,Shardul,P00365242,F,51-55,52,Married,Uttarakhand,Central,IT Sector,Clothing & Apparel,1,8738,8738
1003521,Eileen,P00274042,F,26-35,34,Single,Jharkhand,Eastern,IT Sector,Clothing & Apparel,2,8735,17470
1002222,Hood,P00114042,M,46-50,47,Married,Maharashtra,Western,Hospitality,Clothing & Apparel,3,8735,26205
1000889,Parth,P00195442,F,46-50,48,Married,Maharashtra,Western,IT Sector,Clothing & Apparel,4,8735,34940
1003760,Nida,P00226242,F,51-55,53,Married,Maharashtra,Western,Agriculture,Clothing & Apparel,2,8735,17470
1001457,Monisha,P00327342,F,26-35,35,Married,Delhi,Central,Govt,Footwear & Shoes,3,8734,26202
1001173,Ginny,P00140042,M,26-35,31,Single,Rajasthan,Northern,IT Sector,Clothing & Apparel,4,8733,34932
1003434,O'Donnell,P00192542,F,18-25,20,Single,Kerala,Southern,Aviation,Clothing & Apparel,1,8732,8732
1002643,Jim,P00250642,F,46-50,48,Married,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,8732,17464
1005824,Eva,P00277542,F,18-25,22,Single,Bihar,Eastern,Aviation,Clothing & Apparel,2,8731,17462
1004345,Duhita,P00113542,M,26-35,32,Married,Delhi,Central,Chemical,Clothing & Apparel,2,8731,17462
1004345,Duhita,P00113542,M,26-35,32,Married,Haryana,Northern,Chemical,Clothing & Apparel,2,8731,17462
1005389,O'Briant,P00003242,F,46-50,46,Single,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,2,8731,17462
1005913,Bickford,P00054942,M,18-25,18,Married,Maharashtra,Western,Automobile,Clothing & Apparel,2,8730,17460
1004849,Dhanraj,P00248542,M,18-25,18,Married,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,8730,34920
1000424,Sudevi,P00352842,F,26-35,26,Single,Kerala,Southern,Healthcare,Clothing & Apparel,2,8727,17454
1004437,Sam,P00142942,M,36-45,42,Married,Madhya Pradesh,Central,Textile,Clothing & Apparel,2,8727,17454
1003401,Ameesha,P00326542,F,36-45,43,Single,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8727,17454
1003041,Mitali,P00265242,F,26-35,28,Married,Uttar Pradesh,Central,Media,Clothing & Apparel,1,8725,8725
1005982,Kajal,P00326942,F,36-45,44,Single,Uttar Pradesh,Central,Banking,Furniture,1,8725,8725
1004489,Pete,P00278642,F,18-25,21,Single,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,4,8724,34896
1000927,Aimee,P00017742,M,26-35,31,Single,Delhi,Central,Chemical,Clothing & Apparel,2,8724,17448
1001441,Messe,P00051142,F,36-45,45,Single,Bihar,Eastern,Healthcare,Clothing & Apparel,2,8723,17446
1001647,Norvell,P00278942,F,18-25,20,Single,Kerala,Southern,Healthcare,Furniture,2,8722,17444
1002073,Vandana,P00313142,M,18-25,20,Single,Rajasthan,Northern,Automobile,Clothing & Apparel,2,8721,17442
1003182,Cartwright,P00181642,M,26-35,32,Married,Punjab,Northern,Govt,Clothing & Apparel,1,8720,8720
1003739,Khloe,P00051442,F,55+,69,Single,Gujarat,Western,Healthcare,Clothing & Apparel,4,8719,34876
1001019,Neil,P00272142,F,36-45,39,Single,Jharkhand,Eastern,Retail,Clothing & Apparel,1,8717,8717
1001172,Astrea,P00121642,M,26-35,32,Single,Kerala,Southern,Media,Clothing & Apparel,1,8717,8717
1507243,Gary,P00259342,F,26-35,48,Single,Kerala,Southern,IT Sector,Clothing & Apparel,1,13075,13075
1001172,Astrea,P00121642,M,26-35,32,Single,Telangana,Southern,Media,Clothing & Apparel,3,8717,26151
1001841,McNair,P00170842,F,18-25,25,Married,Gujarat,Western,IT Sector,Clothing & Apparel,2,8716,17432
1001843,Maribeth,P00365242,F,26-35,33,Single,Maharashtra,Western,Retail,Clothing & Apparel,2,8716,17432
1000355,Roy,P00051442,F,18-25,22,Single,Andhra Pradesh,Southern,Lawyer,Clothing & Apparel,2,8715,17430
1003976,Mugdha,P00254142,M,26-35,33,Single,Himachal Pradesh,Northern,Govt,Clothing & Apparel,4,8715,34860
1003380,Blumstein,P00024042,F,51-55,55,Married,Jharkhand,Eastern,Media,Clothing & Apparel,3,8714,26142
1000865,Akanksha,P00232742,F,36-45,40,Married,Uttar Pradesh,Central,Govt,Footwear & Shoes,2,8712,17424
1001737,Adhvaita,P00222042,F,36-45,42,Single,Jharkhand,Eastern,Healthcare,Clothing & Apparel,4,8711,34844
1503864,Cassandra,P00037042,F,18-25,36,Married,Maharashtra,Western,Media,Clothing & Apparel,1,13066,13066
1000953,Shaily,P00111042,F,51-55,53,Married,Maharashtra,Western,Chemical,Clothing & Apparel,3,8711,26133
1003690,Fein,P00338442,F,18-25,19,Single,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,8711,34844
1002901,Raymond,P00043842,F,26-35,35,Single,Uttar Pradesh,Central,Retail,Clothing & Apparel,4,8711,34844
1001980,Christina,P00280542,F,36-45,44,Married,Andhra Pradesh,Southern,Govt,Clothing & Apparel,4,8710,34840
1004867,Chandni,P00255842,F,26-35,32,Single,Bihar,Eastern,IT Sector,Clothing & Apparel,3,8710,26130
1000675,Barry,P00255542,F,26-35,29,Married,Madhya Pradesh,Central,Agriculture,Footwear & Shoes,3,8709,26127
1003445,Susan,P00289742,M,36-45,43,Single,Gujarat,Western,Healthcare,Clothing & Apparel,4,8708,34832
1504377,Neoma,P00322542,F,26-35,48,Married,Himachal Pradesh,Northern,Govt,Clothing & Apparel,6,13062,78372
1003724,Devendra,P00089242,F,36-45,44,Married,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8708,17416
1002892,Hamilton,P00102642,F,26-35,30,Married,Maharashtra,Western,Healthcare,Clothing & Apparel,3,8707,26121
1002942,Christy,P00101342,M,51-55,54,Single,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,8707,17414
1506868,Jesus,P00087742,M,18-25,30,Single,Karnataka,Southern,Govt,Clothing & Apparel,4,13059,52236
1001181,Cathy,P00111942,F,36-45,37,Single,Gujarat,Western,IT Sector,Clothing & Apparel,2,8705,17410
1001680,Vasudev,P00164042,M,26-35,26,Single,Maharashtra,Western,Automobile,Clothing & Apparel,1,8705,8705
1001639,Charika,P00014242,F,26-35,26,Married,Telangana,Southern,Automobile,Clothing & Apparel,3,8705,26115
1004089,Reichenbach,P00238442,F,26-35,26,Married,Delhi,Central,Aviation,Clothing & Apparel,3,8704,26112
1501401,Hagelstein,P00303042,M,36-45,67.5,Single,Jharkhand,Eastern,Aviation,Clothing & Apparel,6,13053,78318
1005621,Thurman,P00227142,M,26-35,26,Married,Madhya Pradesh,Central,Lawyer,Clothing & Apparel,1,8702,8702
1000508,Noshiba,P00016742,F,26-35,31,Single,Maharashtra,Western,Automobile,Clothing & Apparel,4,8702,34808
1502977,McAfee,P00323942,F,46-50,69,Single,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,13053,13053
1003940,Kritika,P00108442,F,36-45,42,Single,Kerala,Southern,Chemical,Clothing & Apparel,1,8700,8700
1001299,Mrinal,P00059642,F,26-35,26,Married,Karnataka,Southern,Hospitality,Footwear & Shoes,4,8699,34796
1001359,Aarushi,P0096142,F,36-45,39,Single,Madhya Pradesh,Central,Govt,Clothing & Apparel,3,8699,26097
1001062,Ashvini,P00247042,F,51-55,52,Married,Maharashtra,Western,Healthcare,Clothing & Apparel,4,8699,34796
1505833,Caffey,P0097742,M,46-50,75,Married,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,1,13045,13045
1003553,Tulika,P00142942,F,36-45,44,Married,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,2,8697,17394
1002909,Debra,P00048942,F,26-35,27,Single,Haryana,Northern,Healthcare,Clothing & Apparel,1,8696,8696
1005256,Grant,P00028842,F,26-35,33,Married,Kerala,Southern,Govt,Clothing & Apparel,3,8696,26088
1003618,Keshav,P00357642,M,18-25,19,Married,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,8695,26085
1005812,Chikku,P00315542,M,26-35,27,Married,Kerala,Southern,Lawyer,Clothing & Apparel,3,8693,26079
1002583,Ruben,P0096842,F,36-45,43,Married,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,3,8692,26076
1004579,Jesus,P00049542,M,18-25,18,Single,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,1,8692,8692
1004855,Huffman,P00139942,F,26-35,30,Married,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,2,8692,17384
1003261,Carter,P00036442,F,46-50,50,Single,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,8691,8691
1500811,Bell,P00249542,M,18-25,33,Single,Maharashtra,Western,Banking,Clothing & Apparel,3,13035,39105
1001500,Shrichand,P00134342,F,26-35,35,Single,Uttarakhand,Central,Healthcare,Clothing & Apparel,4,8690,34760
1002826,Sagar,P00126442,F,36-45,38,Married,Haryana,Northern,Chemical,Clothing & Apparel,2,8689,17378
1001936,Ashwin,P00051142,F,36-45,43,Single,Maharashtra,Western,Banking,Clothing & Apparel,3,8687,26061
1003808,Vishakha,P00248542,F,26-35,28,Married,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,1,8687,8687
1002860,Chad,P00192842,F,36-45,42,Married,Maharashtra,Western,Healthcare,Clothing & Apparel,2,8686,17372
1001084,Valerie,P00044142,M,0-17,16,Single,Karnataka,Southern,Banking,Clothing & Apparel,1,8685,8685
1000053,Howell,P00346142,F,26-35,27,Married,Kerala,Southern,Banking,Clothing & Apparel,1,8684,8684
1000018,Cazamias,P00036842,M,18-25,18,Married,Maharashtra,Western,Media,Clothing & Apparel,3,8684,26052
1003746,Vaibhavi,P00213342,M,26-35,34,Single,Bihar,Eastern,Retail,Clothing & Apparel,1,8683,8683
1001685,Bradley,P00115542,F,36-45,39,Single,Madhya Pradesh,Central,Lawyer,Footwear & Shoes,1,8683,8683
1002854,Schneider,P00199442,M,18-25,25,Single,Maharashtra,Western,Banking,Clothing & Apparel,1,8683,8683
1005269,Frank,P00361242,F,18-25,20,Married,Maharashtra,Western,Aviation,Clothing & Apparel,4,8682,34728
1001754,Kelty,P00242742,F,18-25,22,Single,Gujarat,Western,Chemical,Clothing & Apparel,3,8681,26043
1001404,Vineet,P00010542,M,51-55,51,Married,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,3,8681,26043
1003312,Corey-Lock,P00146742,M,18-25,24,Married,Punjab,Northern,Media,Clothing & Apparel,2,8681,17362
1001274,Quincy,P00339042,F,46-50,47,Single,Himachal Pradesh,Northern,Banking,Clothing & Apparel,2,8679,17358
1001019,Neil,P00310842,F,36-45,41,Married,Telangana,Southern,Banking,Clothing & Apparel,1,8679,8679
1004007,Shifley,P00039242,F,36-45,39,Single,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,8679,34716
1003253,Daly,P00173742,M,36-45,39,Single,Uttarakhand,Central,Aviation,Clothing & Apparel,1,8679,8679
1004310,Shaun,P00329642,F,26-35,33,Married,Delhi,Central,Healthcare,Clothing & Apparel,3,8677,26031
1001973,Jay,P00361842,F,26-35,31,Married,Uttar Pradesh,Central,Media,Footwear & Shoes,2,8677,17354
1004323,Ed,P00223542,F,18-25,20,Married,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,2,8676,17352
1005805,Childs,P00124742,M,26-35,32,Single,Maharashtra,Western,IT Sector,Clothing & Apparel,2,8676,17352
1002752,Matt,P00205942,F,26-35,33,Married,Himachal Pradesh,Northern,Retail,Clothing & Apparel,2,8674,17348
1003311,Neola,P00040242,F,26-35,27,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,8674,17348
1005046,Derr,P00218242,F,26-35,29,Single,Jharkhand,Eastern,Retail,Clothing & Apparel,3,8673,26019
1005961,Shubhi,P00332442,M,46-50,49,Single,Kerala,Southern,Hospitality,Clothing & Apparel,2,8671,17342
1003924,Crier,P00216342,M,51-55,52,Married,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,8671,17342
1002793,Aniket,P00116842,F,36-45,39,Single,Delhi,Central,Construction,Clothing & Apparel,4,8670,34680
1005925,Abhijeet,P00003442,M,26-35,35,Single,Gujarat,Western,Aviation,Clothing & Apparel,1,8670,8670
1002116,Stuti,P00139742,F,18-25,25,Single,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,3,8670,26010
1004490,Adhvaita,P00247142,F,36-45,36,Single,Maharashtra,Western,Aviation,Footwear & Shoes,3,8669,26007
1001264,McGuire,P00155442,F,26-35,29,Married,Maharashtra,Western,IT Sector,Clothing & Apparel,3,8668,26004
1003724,Devendra,P00111842,F,36-45,40,Married,Uttar Pradesh,Central,Textile,Clothing & Apparel,2,8668,17336
1004948,Jenkins,P00093242,F,46-50,49,Single,Delhi,Central,Govt,Footwear & Shoes,3,8667,26001
1508641,Kartikay,P00003442,F,26-35,52.5,Single,Haryana,Northern,Healthcare,Clothing & Apparel,1,12996,12996
1503153,Hoffman,P00106742,F,26-35,39,Married,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,1,12996,12996
1005035,Tate,P00255942,M,26-35,31,Single,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,4,8663,34652
1001224,Bierner,P0099042,F,51-55,51,Single,Andhra Pradesh,Southern,Food Processing,Clothing & Apparel,4,8662,34648
1004258,Katrina,P00121642,F,26-35,34,Married,Delhi,Central,Aviation,Stationery,1,8662,8662
1003594,Myrick,P00233542,M,0-17,12,Married,Kerala,Southern,Aviation,Clothing & Apparel,4,8662,34648
1005806,Roper,P00299842,M,51-55,52,Married,Madhya Pradesh,Central,Hospitality,Clothing & Apparel,4,8662,34648
1000861,Anubhaw,P00129642,F,26-35,35,Single,Maharashtra,Western,Healthcare,Clothing & Apparel,1,8662,8662
1001726,Abhijit,P00163242,M,26-35,32,Married,Maharashtra,Western,Aviation,Furniture,1,8661,8661
1004725,Jackson,P00033742,F,36-45,41,Single,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,8661,8661
1501423,Holden,P00217542,F,51-55,76.5,Married,Uttar Pradesh,Central,Agriculture,Clothing & Apparel,3,12991,38973
1000235,Ocampo,P00298242,F,26-35,35,Married,Uttarakhand,Central,Media,Clothing & Apparel,2,8660,17320
1002011,Brijesh,P0097842,M,36-45,41,Single,Uttarakhand,Central,Aviation,Stationery,3,8660,25980
1001284,O'Brian,P00062842,F,46-50,47,Married,Delhi,Central,Automobile,Footwear & Shoes,4,8659,34636
1001969,Klamczynski,P00191542,M,26-35,32,Single,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,4,8658,34632
1002873,Donatelli,P00087242,M,18-25,22,Married,Karnataka,Southern,Aviation,Clothing & Apparel,2,8658,17316
1000851,Thompson,P00355142,F,18-25,21,Single,Karnataka,Southern,Healthcare,Clothing & Apparel,4,8655,34620
1005526,Black,P00241142,M,36-45,45,Single,Uttarakhand,Central,Healthcare,Clothing & Apparel,4,8654,34616
1004482,Gillingham,P00057942,M,36-45,38,Married,Kerala,Southern,Healthcare,Clothing & Apparel,1,8652,8652
1000644,Medina,P00368642,F,26-35,34,Single,Delhi,Central,Chemical,Footwear & Shoes,2,8651,17302
1003333,Alyssa,P00023242,F,18-25,24,Single,Gujarat,Western,Construction,Clothing & Apparel,3,8651,25953
1005794,Anchal,P00322042,F,36-45,37,Single,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,3,8648,25944
1004418,Sibella,P00116142,M,51-55,53,Married,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,8648,25944
1005420,Französisch,P00332842,F,0-17,12,Married,Maharashtra,Western,Automobile,Clothing & Apparel,1,8647,8647
1004906,Mitchell,P00255942,F,51-55,51,Single,Uttarakhand,Central,Govt,Clothing & Apparel,1,8647,8647
1003799,Amy,P00277442,F,18-25,25,Single,Bihar,Eastern,IT Sector,Clothing & Apparel,2,8646,17292
1001941,Gopal,P00142942,M,36-45,26,Married,Gujarat,Western,Govt,Clothing & Apparel,4,8646,34584
1003046,Parth,P00074642,F,0-17,15,Married,Punjab,Northern,Media,Clothing & Apparel,2,8646,17292
1004386,Kiran,P00075742,F,26-35,34,Single,Punjab,Northern,Healthcare,Clothing & Apparel,3,8646,25938
1005885,Perrino,P00135342,F,26-35,26,Single,Punjab,Northern,IT Sector,Clothing & Apparel,4,8644,34576
1003208,Bowman,P00258842,F,26-35,31,Single,Uttar Pradesh,Central,Media,Clothing & Apparel,1,8644,8644
1000352,Maris,P00279442,F,18-25,23,Single,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,1,8643,8643
1501921,Gjertsen,P00370642,F,26-35,39,Married,Madhya Pradesh,Central,Chemical,Footwear & Shoes,1,12964,12964
1005957,Takahito,P00184242,F,18-25,18,Married,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,8643,25929
1004088,Clytie,P00073842,F,26-35,31,Married,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,8642,34568
1004116,Ramesh,P00126142,F,36-45,44,Single,Haryana,Northern,Healthcare,Clothing & Apparel,2,8641,17282
1001727,Lanier,P00303142,F,36-45,43,Married,Jharkhand,Eastern,Hospitality,Clothing & Apparel,2,8641,17282
1003018,Rhea,P00327642,F,36-45,43,Married,Karnataka,Southern,Hospitality,Clothing & Apparel,2,8641,17282
1002334,Moumita,P00353142,M,55+,64,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,8641,34564
1001150,Becky,P00315542,M,26-35,32,Single,Maharashtra,Western,Banking,Clothing & Apparel,1,8640,8640
1002062,Peter,P00101842,F,18-25,22,Married,Haryana,Northern,Agriculture,Clothing & Apparel,3,8638,25914
1004386,Kiran,P00359042,F,26-35,26,Single,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,4,8638,34552
1005878,Alejandro,P00238542,M,26-35,30,Married,Delhi,Central,Chemical,Clothing & Apparel,1,8637,8637
1508817,Alejandro,P00238542,M,26-35,45,Married,Gujarat,Western,Chemical,Clothing & Apparel,6,12955,77730
1004916,Jeremy,P00183342,M,18-25,19,Single,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,1,8637,8637
1002716,Sara,P00303442,M,51-55,51,Married,Karnataka,Southern,Media,Clothing & Apparel,2,8637,17274
1005024,Christopher,P00265742,M,46-50,50,Single,Madhya Pradesh,Central,Retail,Clothing & Apparel,2,8636,17272
1000560,Nazzal,P00127642,F,46-50,50,Single,Uttar Pradesh,Central,Automobile,Clothing & Apparel,4,8636,34544
1004453,Kshitij,P00112642,F,36-45,40,Married,Delhi,Central,Banking,Footwear & Shoes,3,8635,25905
1003716,Praneet,P00046842,F,18-25,23,Married,Karnataka,Southern,Automobile,Clothing & Apparel,2,8634,17268
1001865,Cyra,P00279442,M,18-25,19,Single,Bihar,Eastern,Healthcare,Clothing & Apparel,3,8633,25899
